17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17,17,17,17,17
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,17,17,17
18,0,0,0,0,0,0,0,0,0,0,0,58,0,58,0,16,17,17,17
18,0,0,0,0,0,0,0,0,0,6,0,0,0,41,40,16,17,17,17
19,12,12,12,12,20,0,0,0,8,22,9,9,9,9,9,17,25,25,25
18,0,0,0,0,0,0,0,0,24,25,25,25,25,25,25,26,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,9,9,9
0,0,0,40,8,10,0,0,0,0,0,0,4,2,2,5,17,25,17,17
9,9,9,9,17,19,12,12,20,0,0,0,0,0,0,16,18,41,16,17
17,17,17,17,17,18,48,48,48,48,48,48,48,48,48,16,17,9,17,17
17,17,17,17,17,17,56,56,56,56,56,56,56,56,56,17,17,17,17,17
