17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
0,0,0,0,0,8,9,9,9,9,10,0,0,58,0,0,58,0,0,0
0,0,0,0,0,16,17,17,17,17,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16,17,17,17,17,18,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16,17,17,17,17,18,58,0,0,0,0,0,0,0,0
0,0,0,0,0,16,17,17,17,17,18,58,58,0,0,0,0,0,0,0
0,0,0,0,0,16,17,17,17,17,7,1,2,2,3,0,0,0,0,0
0,0,0,0,0,24,25,15,25,25,26,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,0,52,0,0,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,0,52,0,0,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,0,52,0,0,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,0,52,0,0,23,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
