17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
25,25,25,25,25,25,25,25,25,25,25,25,25,25,15,25,25,15,25,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0
0,0,0,0,0,0,0,0,0,0,0,58,58,8,9,9,9,9,9,9
0,0,0,0,0,0,0,0,0,0,0,8,10,16,17,25,17,17,17,17
0,0,0,0,0,0,0,0,0,0,0,16,18,16,18,40,16,17,17,17
0,0,0,0,0,0,0,0,0,0,0,24,26,16,17,9,17,17,17,17
0,0,0,0,0,0,0,58,0,58,0,6,0,16,17,17,17,17,7,17
0,0,0,0,0,0,8,9,9,9,10,14,0,16,17,17,17,17,17,17
0,0,0,0,58,0,24,25,25,25,26,22,0,16,17,17,15,17,17,17
9,9,9,9,9,9,9,9,9,9,9,9,10,16,17,17,17,17,17,17
17,17,17,17,7,17,17,17,17,17,17,17,18,16,17,17,17,17,17,17
