17,17,17,17,17,17,17,18,0,0,0,0,0,0,0,16,17,17,17,17
17,17,17,17,17,17,17,18,0,0,0,0,0,0,0,16,17,17,17,17
17,17,17,17,17,17,17,18,0,0,0,0,0,0,6,16,17,17,17,17
25,25,25,25,25,25,25,26,0,0,0,0,0,0,14,16,17,17,17,17
0,0,58,0,58,0,58,0,0,0,0,0,0,0,14,16,17,17,17,17
0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,16,17,17,17,17
0,0,0,0,0,0,0,0,0,0,0,22,58,58,22,16,17,17,17,17
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
