17,17,17,17,17,17,17,17,17,17,22,17,17,17,22,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,15,1,2,5,15,17,17,17,17,17
17,17,17,25,25,25,25,25,25,25,25,25,25,25,25,25,25,17,17,17
17,17,18,0,0,0,0,23,0,0,0,0,0,23,0,0,0,16,17,17
25,25,26,0,0,0,0,23,0,0,0,0,0,23,0,0,0,16,17,17
0,0,0,0,0,0,0,23,0,58,58,58,0,23,0,0,0,16,17,17
0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,0,16,17,17
0,0,0,0,51,0,8,15,9,9,9,9,9,15,10,0,0,24,25,25
0,0,0,0,0,0,24,25,25,25,25,25,25,25,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0
9,9,10,0,0,0,0,58,0,23,0,23,0,58,0,0,0,0,0,0
17,17,18,40,41,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0
17,17,17,9,9,9,9,9,9,15,9,15,9,9,9,9,9,9,9,9
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
