17,17,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,17,17
17,17,14,17,17,25,25,25,25,25,25,25,25,25,25,17,17,22,17,17
17,17,14,17,18,0,0,0,0,0,0,0,0,0,0,16,17,15,1,2
17,17,14,17,18,58,0,0,0,0,0,0,0,0,0,16,17,17,17,17
17,17,14,17,18,58,58,0,0,0,0,0,0,0,0,16,17,17,17,17
17,17,22,17,18,19,12,12,12,20,0,0,0,0,0,16,17,17,17,17
2,5,15,17,18,0,0,0,0,0,0,0,0,0,0,24,25,25,25,25
17,17,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,25,25,26,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,8,10,0,0,0,11,12,12,12,12,13,15,9,9
17,18,0,0,0,0,16,18,48,48,48,48,48,48,48,48,48,16,17,17
17,18,0,0,0,0,16,18,56,56,56,56,56,56,56,56,56,16,17,17
17,18,0,0,0,0,16,17,9,9,9,9,9,9,9,9,9,17,17,17
