17,18,16,17,17,17,17,17,17,17,17,17,17,17,18,16,17,17,17,17
17,18,24,25,25,25,25,25,25,25,25,25,25,25,26,24,25,25,25,25
17,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0
0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0
9,10,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,0,0
17,18,8,9,9,9,9,9,9,9,9,9,9,9,10,8,9,9,9,9
17,18,16,17,17,17,17,17,17,17,17,17,17,17,18,16,17,17,17,17
